ID_Culture_event,IDf_Plant_experimental_treatment,IDf_Culture,IDf_Personnel,Date,Time,Label_ID,Status,Morphology,Culture_diameter_cm,Image_path,Data_path,Notes,z_RecordCreationTimestamp,z_RecordModificationTimestamp,z_RecordCreationAccount,z_RecordModificationAccount
,,,Emma,2017-06-06,13:11,ZUSF00309,ok,,,,,,,,,
,,,Emma,2017-06-06,13:11,ZUSF00310,ok,,,,,,,,,
,,,Emma,2017-06-06,13:11,ZUSF00311,ok,,,,,,,,,
,,,Emma,2017-06-06,13:17,ZUSF00312,ok,,,,,,,,,
,,,Emma,2017-06-06,13:17,ZUSF00313,ok,,,,,,,,,
,,,Emma,2017-06-06,13:17,ZUSF00314,ok,,,,,,,,,
,,,Emma,2017-06-06,13:17,ZUSF00315,ok,,,,,,,,,
,,,Emma,2017-06-06,13:17,ZUSF00316,ok,,,,,,,,,
,,,Emma,2017-06-06,13:17,ZUSF00317,ok,,,,,,,,,
,,,Emma,2017-06-06,13:17,ZUSF00318,ok,,,,,,,,,
,,,Emma,2017-06-06,13:50,ZUSF00319,ok,,,,,,,,,
,,,Emma,2017-06-06,13:50,ZUSF00320,ok ?,,,,,mixed?,,,,
,,,Emma,2017-06-06,13:50,ZUSF00321,ok,,,,,,,,,
,,,Emma,2017-06-06,13:50,ZUSF00322,ok,,,,,,,,,
,,,Emma,2017-06-06,13:50,ZUSF00323,ok,,,,,,,,,
,,,Emma,2017-06-06,13:50,ZUSF00324,ok,,,,,,,,,
,,,Emma,2017-06-06,13:50,ZUSF00325,no growth,,,,,,,,,
,,,,,,ZUSF00326,,,,,,,,,,
,,,,,,ZUSF00327,,,,,,,,,,
,,,,,,ZUSF00328,,,,,,,,,,
,,,,,,ZUSF00329,,,,,,,,,,
,,,,,,ZUSF00330,,,,,,,,,,
,,,,,,ZUSF00331,,,,,,,,,,
,,,,,,ZUSF00332,,,,,,,,,,
,,,Emma,2017-06-06,13:27,ZUSF00333,ok,,,,,,,,,
,,,Emma,2017-06-06,13:27,ZUSF00334,no growth,,,,,,,,,
,,,Emma,2017-06-06,13:27,ZUSF00335,ok,,,,,,,,,
,,,Emma,2017-06-06,13:27,ZUSF00336,ok,,,,,,,,,
,,,Emma,2017-06-06,13:27,ZUSF00337,ok,,,,,,,,,
,,,Emma,2017-06-06,13:27,ZUSF00338,ok,,,,,,,,,
,,,Emma,2017-06-06,13:27,ZUSF00339,ok,,,,,,,,,
,,,Emma,2017-06-06,13:23,ZUSF00340,ok,,,,,,,,,
,,,Emma,2017-06-06,13:23,ZUSF00341,ok,,,,,,,,,
,,,Emma,2017-06-06,13:23,ZUSF00342,ok,,,,,,,,,
,,,Emma,2017-06-06,13:23,ZUSF00343,ok,,,,,,,,,
,,,Emma,2017-06-06,13:23,ZUSF00344,ok,,,,,,,,,
,,,Emma,2017-06-06,13:23,ZUSF00345,ok,,,,,,,,,
,,,Emma,2017-06-06,13:23,ZUSF00346,ok,,,,,,,,,
,,,Emma,2017-06-06,13:23,ZUSF00347,ok,,,,,,,,,
,,,Emma,2017-06-06,13:20,ZUSF00348,ok,,,,,,,,,
,,,Emma,2017-06-06,13:20,ZUSF00349,ok,,,,,,,,,
,,,Emma,2017-06-06,13:20,ZUSF00350,ok,,,,,,,,,
,,,Emma,2017-06-06,13:20,ZUSF00351,ok,,,,,,,,,
,,,Emma,2017-06-06,13:20,ZUSF00352,ok,,,,,,,,,
,,,Emma,2017-06-06,13:20,ZUSF00353,ok ?,,,,,mixed?,,,,
,,,Emma,2017-06-06,13:20,ZUSF00354,ok,,,,,,,,,
,,,Emma,2017-06-06,13:03,ZUSF00355,ok,,,,,,,,,
,,,Emma,2017-06-06,13:03,ZUSF00356,ok,,,,,,,,,
,,,Emma,2017-06-06,13:03,ZUSF00357,mixed,,,,,,,,,
,,,Emma,2017-06-06,13:03,ZUSF00358,ok,,,,,,,,,
,,,Emma,2017-06-06,13:03,ZUSF00359,ok,,,,,,,,,
,,,Emma,2017-06-06,13:03,ZUSF00360,ok,,,,,,,,,
,,,Emma,2017-06-06,13:03,ZUSF00361,ok,,,,,,,,,
,,,Emma,2017-06-06,12:55,ZUSF00362,ok,,,,,,,,,
,,,Emma,2017-06-06,12:55,ZUSF00363,ok,,,,,,,,,
,,,Emma,2017-06-06,12:55,ZUSF00364,ok,,,,,,,,,
,,,Emma,2017-06-06,12:55,ZUSF00365,ok,,,,,,,,,
,,,Emma,2017-06-06,12:55,ZUSF00366,ok,,,,,,,,,
,,,Emma,2017-06-06,12:55,ZUSF00367,ok,,,,,,,,,
,,,Emma,2017-06-06,12:10,ZUSF00368,ok,,,,,,,,,
,,,Emma,2017-06-06,12:10,ZUSF00369,ok,,,,,,,,,
,,,Emma,2017-06-06,12:10,ZUSF00370,ok,,,,,,,,,
,,,Emma,2017-06-06,12:10,ZUSF00371,ok,,,,,,,,,
,,,Emma,2017-06-06,12:10,ZUSF00372,ok,,,,,,,,,
,,,Emma,2017-06-06,12:10,ZUSF00373,ok,,,,,,,,,
,,,Emma,2017-06-06,12:10,ZUSF00374,ok,,,,,,,,,
,,,Emma,2017-06-06,1:06,ZUSF00375,ok,,,,,,,,,
,,,Emma,2017-06-06,1:06,ZUSF00376,ok,,,,,,,,,
,,,Emma,2017-06-06,1:06,ZUSF00377,ok,,,,,,,,,
,,,Emma,2017-06-06,1:06,ZUSF00378,ok,,,,,,,,,
,,,Emma,2017-06-06,1:06,ZUSF00379,ok,,,,,,,,,
,,,Emma,2017-06-06,12:58,ZUSF00380,ok,,,,,,,,,
,,,Emma,2017-06-06,12:58,ZUSF00381,ok,,,,,,,,,
,,,Emma,2017-06-06,12:58,ZUSF00382,ok,,,,,,,,,
,,,Emma,2017-06-06,12:58,ZUSF00383,ok,,,,,,,,,
,,,Emma,2017-06-06,12:58,ZUSF00384,ok,,,,,,,,,
,,,,,,ZUSF00385,,,,,,,,,,
,,,,,,ZUSF00386,,,,,,,,,,
,,,,,,ZUSF00387,,,,,,,,,,
,,,,,,ZUSF00388,,,,,,,,,,
,,,,,,ZUSF00389,,,,,,,,,,
,,,Emma,2017-06-06,12:45,ZUSF00390,ok,,,,,,,,,
,,,Emma,2017-06-06,12:45,ZUSF00391,ok,,,,,,,,,
,,,Emma,2017-06-06,12:45,ZUSF00392,ok,,,,,,,,,
,,,Emma,2017-06-06,12:45,ZUSF00393,ok,,,,,,,,,
,,,Emma,2017-06-06,12:20,ZUSF00394,ok,,,,,,,,,
,,,Emma,2017-06-06,12:20,ZUSF00395,ok,,,,,,,,,
,,,Emma,2017-06-06,12:20,ZUSF00396,ok,,,,,,,,,
,,,Emma,2017-06-06,12:20,ZUSF00397,ok,,,,,,,,,
,,,Emma,2017-06-06,12:20,ZUSF00398,ok,,,,,,,,,
,,,Emma,2017-06-06,12:20,ZUSF00399,ok,,,,,,,,,
,,,Emma,2017-06-06,12:20,ZUSF00400,ok,,,,,,,,,
,,,Emma,2017-06-06,12:31,ZUSF00401,ok,,,,,,,,,
,,,Emma,2017-06-06,12:31,ZUSF00402,ok,,,,,,,,,
,,,Emma,2017-06-06,12:31,ZUSF00403,ok,,,,,,,,,
,,,Emma,2017-06-06,12:31,ZUSF00404,ok,,,,,,,,,
,,,Emma,2017-06-06,12:31,ZUSF00405,ok,,,,,,,,,
,,,Emma,2017-06-06,12:31,ZUSF00406,ok,,,,,,,,,
,,,Emma,2017-06-06,12:31,ZUSF00407,ok,,,,,,,,,
,,,Emma,2017-06-06,12:48,ZUSF00408,ok ?,,,,,bacterial?,,,,
,,,Emma,2017-06-06,12:48,ZUSF00409,ok,,,,,,,,,
,,,Emma,2017-06-06,12:48,ZUSF00410,ok,,,,,,,,,
,,,Emma,2017-06-06,12:48,ZUSF00411,ok,,,,,,,,,
,,,Emma,2017-06-06,12:48,ZUSF00412,ok,,,,,,,,,
,,,Emma,2017-06-06,12:48,ZUSF00413,ok,,,,,,,,,
,,,Emma,2017-06-06,12:48,ZUSF00414,ok,,,,,,,,,
,,,Emma,2017-06-06,12:48,ZUSF00415,ok,,,,,,,,,
,,,Emma,2017-06-06,12:40,ZUSF00416,no growth,,,,,,,,,
,,,Emma,2017-06-06,12:40,ZUSF00417,ok,,,,,,,,,
,,,Emma,2017-06-06,12:40,ZUSF00418,mixed,,,,,,,,,
,,,Emma,2017-06-06,12:40,ZUSF00419,bactertal,,,,,,,,,
,,,Emma,2017-06-06,12:40,ZUSF00420,ok,,,,,,,,,
,,,Emma,2017-06-06,12:40,ZUSF00421,ok,,,,,,,,,
,,,Emma,2017-06-06,12:40,ZUSF00422,ok,,,,,,,,,
,,,Emma,2017-06-06,12:26,ZUSF00423,bacterial,,,,,,,,,
,,,Emma,2017-06-06,12:26,ZUSF00424,ok,,,,,,,,,
,,,Emma,2017-06-06,12:26,ZUSF00425,ok,,,,,,,,,
,,,Emma,2017-06-06,12:26,ZUSF00426,ok,,,,,,,,,
,,,Emma,2017-06-06,12:26,ZUSF00427,ok,,,,,,,,,
,,,Emma,2017-06-06,12:26,ZUSF00428,ok,,,,,,,,,
,,,Emma,2017-06-06,12:26,ZUSF00429,ok,,,,,,,,,
,,,Emma,2017-06-06,12:22,ZUSF00430,ok,,,,,,,,,
,,,Emma,2017-06-06,12:22,ZUSF00431,bacterial,,,,,possibly mixed?,,,,
,,,Emma,2017-06-06,12:22,ZUSF00432,ok,,,,,,,,,
,,,Emma,2017-06-06,12:22,ZUSF00433,ok,,,,,,,,,
,,,Emma,2017-06-06,12:22,ZUSF00434,ok,,,,,,,,,
,,,Emma,2017-06-06,12:22,ZUSF00435,ok,,,,,,,,,
,,,Emma,2017-06-06,13:56,ZUSF00436,ok,,,,,,,,,
,,,Emma,2017-06-06,13:56,ZUSF00437,ok,,,,,,,,,
,,,Emma,2017-06-06,13:56,ZUSF00438,ok,,,,,,,,,
,,,Emma,2017-06-06,13:56,ZUSF00439,ok,,,,,,,,,
,,,Emma,2017-06-06,13:56,ZUSF00440,ok,,,,,,,,,
,,,Emma,2017-06-06,13:56,ZUSF00441,ok,,,,,,,,,
,,,Emma,2017-06-06,13:56,ZUSF00442,ok,,,,,,,,,
,,,Emma,2017-06-06,12:38,ZUSF00443,ok,,,,,,,,,
,,,Emma,2017-06-06,12:38,ZUSF00444,ok,,,,,,,,,
,,,Emma,2017-06-06,12:38,ZUSF00445,ok,,,,,,,,,
,,,Emma,2017-06-06,12:38,ZUSF00446,ok,,,,,,,,,
,,,Emma,2017-06-06,12:38,ZUSF00447,ok,,,,,,,,,
,,,Emma,2017-06-06,12:38,ZUSF00448,ok,,,,,,,,,
,,,Emma,2017-06-06,12:38,ZUSF00449,ok,,,,,,,,,
,,,Emma,2017-06-06,12:38,ZUSF00450,ok,,,,,,,,,
,,,Emma,2017-06-06,12:38,ZUSF00451,mixed ?,,,,,,,,,
,,,Emma,2017-06-06,12:38,ZUSF00452,ok,,,,,,,,,
,,,Emma,2017-06-06,12:38,ZUSF00453,ok,,,,,,,,,
,,,Emma,2017-06-06,12:38,ZUSF00454,ok,,,,,,,,,
,,,Emma,2017-06-06,12:38,ZUSF00455,ok,,,,,,,,,
,,,Emma,2017-06-06,12:38,ZUSF00456,ok,,,,,,,,,
,,,Emma,2017-06-06,12:13,ZUSF00457,ok,,,,,,,,,
,,,Emma,2017-06-06,12:13,ZUSF00458,ok,,,,,,,,,
,,,Emma,2017-06-06,12:13,ZUSF00459,ok,,,,,,,,,
,,,Emma,2017-06-06,12:13,ZUSF00460,ok,,,,,,,,,
,,,Emma,2017-06-06,12:13,ZUSF00461,ok,,,,,,,,,
,,,Emma,2017-06-06,12:13,ZUSF00462,ok,,,,,,,,,
,,,Emma,2017-06-06,12:13,ZUSF00463,ok,,,,,,,,,
,,,Emma,2017-06-06,14:03,ZUSF00464,ok,,,,,,,,,
,,,Emma,2017-06-06,14:03,ZUSF00465,ok,,,,,,,,,
,,,Emma,2017-06-06,14:03,ZUSF00466,ok,,,,,,,,,
,,,Emma,2017-06-06,14:03,ZUSF00467,ok,,,,,,,,,
,,,Emma,2017-06-06,14:03,ZUSF00468,ok,,,,,,,,,
,,,Emma,2017-06-06,14:03,ZUSF00469,ok,,,,,,,,,
,,,Emma,2017-06-06,14:03,ZUSF00470,ok,,,,,,,,,
,,,Emma,2017-06-06,14:33,ZUSF00471,ok,,,,,,,,,
,,,Emma,2017-06-06,14:33,ZUSF00472,ok,,,,,,,,,
,,,Emma,2017-06-06,14:33,ZUSF00473,ok,,,,,,,,,
,,,Emma,2017-06-06,14:33,ZUSF00474,ok,,,,,,,,,
,,,Emma,2017-06-06,14:33,ZUSF00475,mixed ?,,,,,,,,,
,,,Emma,2017-06-06,14:33,ZUSF00476,ok,,,,,,,,,
,,,Emma,2017-06-06,14:33,ZUSF00477,ok,,,,,,,,,
,,,Emma,2017-06-06,12:35,ZUSF00478,ok,,,,,,,,,
,,,Emma,2017-06-06,12:35,ZUSF00479,ok,,,,,,,,,
,,,Emma,2017-06-06,12:35,ZUSF00480,ok,,,,,,,,,
,,,Emma,2017-06-06,12:35,ZUSF00481,ok,,,,,,,,,
,,,Emma,2017-06-06,12:35,ZUSF00482,ok,,,,,,,,,
,,,Emma,2017-06-06,12:35,ZUSF00483,ok,,,,,,,,,
,,,Emma,2017-06-06,12:16,ZUSF00484,ok,,,,,,,,,
,,,Emma,2017-06-06,12:16,ZUSF00485,ok,,,,,,,,,
,,,Emma,2017-06-06,12:16,ZUSF00486,ok,,,,,,,,,
,,,Emma,2017-06-06,12:16,ZUSF00487,ok,,,,,,,,,
,,,Emma,2017-06-06,12:16,ZUSF00488,ok,,,,,,,,,
,,,Emma,2017-06-06,12:16,ZUSF00489,ok,,,,,,,,,
,,,Emma,2017-06-06,12:16,ZUSF00490,ok,,,,,,,,,
,,,Emma,2017-06-06,13:54,ZUSF00491,ok,,,,,,,,,
,,,Emma,2017-06-06,13:54,ZUSF00492,ok,,,,,,,,,
,,,Emma,2017-06-06,13:54,ZUSF00493,ok,,,,,,,,,
,,,Emma,2017-06-06,13:54,ZUSF00494,ok,,,,,,,,,
,,,Emma,2017-06-06,13:54,ZUSF00495,ok,,,,,,,,,
,,,Emma,2017-06-06,13:54,ZUSF00496,ok,,,,,,,,,
,,,Emma,2017-06-06,13:54,ZUSF00497,ok ?,,,,,,,,,
,,,Emma,2017-06-06,14:37,ZUSF00498,ok,,,,,,,,,
,,,Emma,2017-06-06,14:37,ZUSF00499,ok,,,,,,,,,
,,,Emma,2017-06-06,14:37,ZUSF00500,ok,,,,,,,,,
,,,Emma,2017-06-06,14:37,ZUSF00501,ok,,,,,,,,,
,,,Emma,2017-06-06,14:37,ZUSF00502,ok,,,,,,,,,
,,,Emma,2017-06-06,14:37,ZUSF00503,ok,,,,,,,,,
,,,Emma,2017-06-06,14:37,ZUSF00504,ok,,,,,,,,,
,,,Emma,2017-06-06,14:40,ZUSF00505,ok,,,,,,,,,
,,,Emma,2017-06-06,14:40,ZUSF00506,mixed,,,,,,,,,
,,,Emma,2017-06-06,14:40,ZUSF00507,ok,,,,,,,,,
,,,Emma,2017-06-06,14:40,ZUSF00508,ok,,,,,,,,,
,,,Emma,2017-06-06,14:40,ZUSF00509,ok,,,,,,,,,
,,,Emma,2017-06-06,14:40,ZUSF00510,ok,,,,,,,,,
,,,Emma,2017-06-06,14:40,ZUSF00511,ok,,,,,,,,,
,,,Emma,2017-06-06,14:45,ZUSF00512,ok,,,,,,,,,
,,,Emma,2017-06-06,14:45,ZUSF00513,ok,,,,,,,,,
,,,Emma,2017-06-06,14:45,ZUSF00514,ok,,,,,,,,,
,,,Emma,2017-06-06,14:45,ZUSF00515,ok,,,,,,,,,
,,,Emma,2017-06-06,14:45,ZUSF00516,mixed,,,,,,,,,
,,,Emma,2017-06-06,14:45,ZUSF00517,ok,,,,,,,,,
,,,Emma,2017-06-06,14:47,ZUSF00518,ok,,,,,,,,,
,,,Emma,2017-06-06,14:47,ZUSF00519,ok,,,,,,,,,
,,,Emma,2017-06-06,14:47,ZUSF00520,ok,,,,,,,,,
,,,Emma,2017-06-06,14:47,ZUSF00521,mixed ?,,,,,,,,,
,,,Emma,2017-06-06,14:47,ZUSF00522,ok,,,,,,,,,
,,,Emma,2017-06-06,14:47,ZUSF00523,ok,,,,,,,,,
,,,Emma,2017-06-06,14:50,ZUSF00524,ok,,,,,,,,,
,,,Emma,2017-06-06,14:50,ZUSF00525,ok,,,,,,,,,
,,,Emma,2017-06-06,14:50,ZUSF00526,ok,,,,,,,,,
,,,Emma,2017-06-06,14:50,ZUSF00527,ok,,,,,,,,,
,,,Emma,2017-06-06,14:50,ZUSF00528,ok,,,,,,,,,
,,,Emma,2017-06-06,14:50,ZUSF00529,ok,,,,,,,,,
,,,Emma,2017-06-06,14:50,ZUSF00530,ok,,,,,,,,,
,,,,,,ZUSF00531,,,,,,,,,,
,,,Emma,2017-06-07,,ZUSF00532,,,,,,,,,,
,,,,,,ZUSF00533,ok,,,,,,,,,
,,,,,,ZUSF00534,,,,,,,,,,
,,,,,,ZUSF00535,,,,,,,,,,
,,,,,,ZUSF00536,,,,,,,,,,
,,,,,,ZUSF00537,,,,,,,,,,
,,,Emma,2017-06-07,10:45,ZUSF00538,ok,,,,,,,,,
,,,Emma,2017-06-07,10:45,ZUSF00539,ok,,,,,,,,,
,,,Emma,2017-06-07,10:45,ZUSF00540,ok,,,,,,,,,
,,,Emma,2017-06-07,10:45,ZUSF00541,ok,,,,,,,,,
,,,Emma,2017-06-07,10:45,ZUSF00542,ok,,,,,,,,,
,,,Emma,2017-06-07,10:45,ZUSF00543,ok,,,,,,,,,
,,,Emma,2017-06-07,10:45,ZUSF00544,ok,,,,,,,,,
,,,Emma,2017-06-07,10:38,ZUSF00545,ok,,,,,,,,,
,,,Emma,2017-06-07,10:38,ZUSF00546,ok,,,,,,,,,
,,,Emma,2017-06-07,10:38,ZUSF00547,ok,,,,,,,,,
,,,Emma,2017-06-07,10:38,ZUSF00548,ok,,,,,,,,,
,,,Emma,2017-06-07,10:38,ZUSF00549,ok,,,,,,,,,
,,,Emma,2017-06-07,10:38,ZUSF00550,ok,,,,,,,,,
,,,Emma,2017-06-07,10:38,ZUSF00551,ok,,,,,,,,,
,,,Emma,2017-06-07,10:48,ZUSF00552,ok,,,,,,,,,
,,,Emma,2017-06-07,10:48,ZUSF00553,ok,,,,,,,,,
,,,Emma,2017-06-07,10:48,ZUSF00554,ok,,,,,,,,,
,,,Emma,2017-06-07,10:48,ZUSF00555,ok,,,,,,,,,
,,,Emma,2017-06-07,10:48,ZUSF00556,ok,,,,,,,,,
,,,Emma,2017-06-07,10:48,ZUSF00557,ok,,,,,,,,,
,,,Emma,2017-06-07,10:48,ZUSF00558,ok,,,,,,,,,
,,,Emma,2017-06-07,10:48,ZUSF00559,ok,,,,,,,,,
,,,Emma,2017-06-07,10:54,ZUSF00560,ok,,,,,,,,,
,,,Emma,2017-06-07,10:54,ZUSF00561,ok,,,,,,,,,
,,,Emma,2017-06-07,10:54,ZUSF00562,ok,,,,,,,,,
,,,Emma,2017-06-07,10:54,ZUSF00563,ok,,,,,,,,,
,,,Emma,2017-06-07,10:54,ZUSF00564,ok,,,,,,,,,
,,,Emma,2017-06-07,10:54,ZUSF00565,ok,,,,,,,,,
,,,Emma,2017-06-07,10:54,ZUSF00566,ok,,,,,,,,,
,,,Emma,2017-06-07,10:54,ZUSF00567,ok,,,,,,,,,
,,,Emma,2017-06-07,11:00,ZUSF00568,ok,,,,,,,,,
,,,Emma,2017-06-07,11:00,ZUSF00569,ok,,,,,,,,,
,,,Emma,2017-06-07,11:00,ZUSF00570,ok,,,,,,,,,
,,,Emma,2017-06-07,11:00,ZUSF00571,ok,,,,,,,,,
,,,Emma,2017-06-07,11:00,ZUSF00572,ok,,,,,,,,,
,,,Emma,2017-06-07,11:00,ZUSF00573,ok,,,,,,,,,
,,,Emma,2017-06-07,11:00,ZUSF00574,ok,,,,,,,,,
,,,Emma,2017-06-07,11:00,ZUSF00575,ok,,,,,,,,,
,,,Emma,2017-06-07,10:59,ZUSF00576,ok,,,,,,,,,
,,,Emma,2017-06-07,10:59,ZUSF00577,ok,,,,,,,,,
,,,Emma,2017-06-07,10:59,ZUSF00578,ok,,,,,,,,,
,,,Emma,2017-06-07,10:59,ZUSF00579,ok,,,,,,,,,
,,,Emma,2017-06-07,10:59,ZUSF00580,ok,,,,,,,,,
,,,Emma,2017-06-07,10:59,ZUSF00581,ok,,,,,,,,,
,,,Emma,2017-06-07,10:59,ZUSF00582,ok,,,,,,,,,
,,,Emma,2017-06-07,10:59,ZUSF00583,ok,,,,,,,,,
,,,Emma,2017-06-07,11:05,ZUSF00584,ok,,,,,,,,,
,,,Emma,2017-06-07,11:05,ZUSF00585,ok,,,,,,,,,
,,,Emma,2017-06-07,11:05,ZUSF00586,ok,,,,,,,,,
,,,Emma,2017-06-07,11:05,ZUSF00587,ok,,,,,,,,,
,,,Emma,2017-06-07,11:05,ZUSF00588,ok,,,,,,,,,
,,,Emma,2017-06-07,11:05,ZUSF00589,ok,,,,,,,,,
,,,Emma,2017-06-07,11:05,ZUSF00590,mixed,,,,,,,,,
,,,Emma,2017-06-07,11:07,ZUSF00591,ok,,,,,,,,,
,,,Emma,2017-06-07,11:07,ZUSF00592,ok,,,,,,,,,
,,,Emma,2017-06-07,11:07,ZUSF00593,ok,,,,,,,,,
,,,Emma,2017-06-07,11:07,ZUSF00594,ok,,,,,,,,,
,,,Emma,2017-06-07,11:07,ZUSF00595,ok,,,,,,,,,
,,,Emma,2017-06-07,11:07,ZUSF00596,ok,,,,,,,,,
,,,Emma,2017-06-07,11:07,ZUSF00597,contaminated?,,,,,,,,,
,,,Emma,2017-06-07,11:10,ZUSF00598,ok,,,,,,,,,
,,,Emma,2017-06-07,11:10,ZUSF00599,ok,,,,,,,,,
,,,Emma,2017-06-07,11:10,ZUSF00600,ok,,,,,,,,,
,,,Emma,2017-06-07,11:10,ZUSF00601,mixed,,,,,,,,,
,,,Emma,2017-06-07,11:10,ZUSF00602,ok,,,,,,,,,
,,,Emma,2017-06-07,11:10,ZUSF00603,ok,,,,,,,,,
,,,Emma,2017-06-07,11:10,ZUSF00604,ok,,,,,,,,,
,,,Emma,2017-06-07,11:15,ZUSF00605,ok,,,,,,,,,
,,,Emma,2017-06-07,11:15,ZUSF00606,ok,,,,,,,,,
,,,Emma,2017-06-07,11:15,ZUSF00607,ok,,,,,,,,,
,,,Emma,2017-06-07,11:15,ZUSF00608,ok,,,,,,,,,
,,,Emma,2017-06-07,11:15,ZUSF00609,ok,,,,,,,,,
,,,Emma,2017-06-07,11:15,ZUSF00610,ok,,,,,,,,,
,,,Emma,2017-06-07,11:15,ZUSF00611,ok,,,,,,,,,
,,,Emma,2017-06-07,11:18,ZUSF00612,ok,,,,,,,,,
,,,Emma,2017-06-07,11:18,ZUSF00613,ok,,,,,,,,,
,,,Emma,2017-06-07,11:18,ZUSF00614,ok,,,,,,,,,
,,,Emma,2017-06-07,11:18,ZUSF00615,ok,,,,,,,,,
,,,Emma,2017-06-07,11:18,ZUSF00616,ok,,,,,,,,,
,,,Emma,2017-06-07,11:18,ZUSF00617,ok,,,,,,,,,
,,,Emma,2017-06-07,11:18,ZUSF00618,ok,,,,,,,,,
,,,Emma,2017-06-07,11:21,ZUSF00619,ok,,,,,,,,,
,,,Emma,2017-06-07,11:21,ZUSF00620,ok,,,,,,,,,
,,,Emma,2017-06-07,11:21,ZUSF00621,ok,,,,,,,,,
,,,Emma,2017-06-07,11:21,ZUSF00622,ok,,,,,,,,,
,,,Emma,2017-06-07,11:21,ZUSF00623,ok,,,,,,,,,
,,,Emma,2017-06-07,11:21,ZUSF00624,ok,,,,,,,,,
,,,Emma,2017-06-07,11:21,ZUSF00625,ok,,,,,,,,,
,,,Emma,2017-06-07,11:34,ZUSF00626,ok,,,,,,,,,
,,,Emma,2017-06-07,11:34,ZUSF00627,ok,,,,,,,,,
,,,Emma,2017-06-07,11:34,ZUSF00628,ok,,,,,,,,,
,,,Emma,2017-06-07,11:34,ZUSF00629,ok,,,,,,,,,
,,,Emma,2017-06-07,11:34,ZUSF00630,ok,,,,,,,,,
,,,Emma,2017-06-07,11:34,ZUSF00631,ok,,,,,,,,,
,,,Emma,2017-06-07,11:34,ZUSF00632,ok,,,,,,,,,
,,,Emma,2017-06-07,11:38,ZUSF00633,ok,,,,,,,,,
,,,Emma,2017-06-07,11:38,ZUSF00634,ok,,,,,,,,,
,,,Emma,2017-06-07,11:38,ZUSF00635,ok,,,,,,,,,
,,,Emma,2017-06-07,11:38,ZUSF00636,ok,,,,,,,,,
,,,Emma,2017-06-07,11:38,ZUSF00637,ok,,,,,,,,,
,,,Emma,2017-06-07,11:38,ZUSF00638,ok,,,,,,,,,
,,,Emma,2017-06-07,11:38,ZUSF00639,ok,,,,,,,,,
,,,Emma,2017-06-07,11:40,ZUSF00640,ok,,,,,,,,,
,,,Emma,2017-06-07,11:40,ZUSF00641,ok,,,,,,,,,
,,,Emma,2017-06-07,11:40,ZUSF00642,ok,,,,,,,,,
,,,Emma,2017-06-07,11:40,ZUSF00643,ok,,,,,,,,,
,,,Emma,2017-06-07,11:40,ZUSF00644,ok,,,,,,,,,
,,,Emma,2017-06-07,11:40,ZUSF00645,mixed,,,,,,,,,
,,,Emma,2017-06-07,11:40,ZUSF00646,ok,,,,,,,,,
,,,Emma,2017-06-07,11:40,ZUSF00647,ok,,,,,,,,,
,,,Emma,2017-06-07,11:43,ZUSF00648,ok,,,,,,,,,
,,,Emma,2017-06-07,11:43,ZUSF00649,ok,,,,,,,,,
,,,Emma,2017-06-07,11:43,ZUSF00650,ok,,,,,,,,,
,,,Emma,2017-06-07,11:43,ZUSF00651,ok,,,,,,,,,